Id,PredictedDefault,DefaultProbability,PredictedCreditScore
44070,0,0.06,776.0401700140006
44071,0,0.0,824.5857518175002
44072,0,0.5,700.6438266913331
44073,0,0.05,757.6577447178327
44074,0,0.0,837.756487062502
44075,0,0.03,832.9195509006673
44076,0,0.01,810.6213466791693
44077,0,0.0,831.6017232163342
44078,0,0.38,759.2801239809994
44079,1,0.69,615.0203391199992
44080,0,0.0,846.2959691859994
44081,0,0.05,300.0
44082,0,0.03,744.7747544948356
44083,0,0.07,300.0
44084,0,0.14,300.0
44085,1,0.53,675.7176169243339
44086,0,0.09,300.0
44087,0,0.02,816.1318947579999
44088,0,0.29,812.3964565309989
44089,0,0.0,824.0511481345002
44090,0,0.08,718.1673672480007
44091,0,0.12,749.0519653453339
44092,0,0.0,826.7698155188328
44093,0,0.12,300.0
44094,0,0.02,844.7312655516668
44095,0,0.08,742.7652029895003
44096,0,0.0,834.4040034351652
44097,0,0.08,300.0
44098,0,0.1,300.0
44099,0,0.19,300.0
44100,0,0.28,747.3651069058313
44101,0,0.0,824.2361456559983
44102,0,0.06,817.4214338708337
44103,0,0.11,758.1351371001663
44104,0,0.02,797.4130597030002
44105,0,0.02,823.0023502089992
44106,0,0.01,837.9407967503308
44107,0,0.09,300.0
44108,0,0.02,832.8078711736676
44109,0,0.0,821.4522055073313
44110,0,0.01,843.9327829445012
44111,0,0.01,797.6326523706676
44112,0,0.01,838.7399522673358
44113,0,0.12,300.0
44114,0,0.26,300.0
44115,0,0.06,770.1179400315013
44116,1,0.56,627.6621788891687
44117,0,0.03,761.1817795574988
44118,0,0.12,300.0
44119,0,0.0,300.0
44120,0,0.07,778.3954967841663
44121,0,0.08,300.0
44122,0,0.0,848.5689001925006
44123,0,0.0,844.2557994384971
44124,0,0.22,300.0
44125,0,0.01,833.5986406566668
44126,0,0.01,498.71276378549953
44127,0,0.07,629.7442484458338
44128,0,0.0,832.3374532956691
44129,0,0.0,821.9197140816672
44130,0,0.05,770.5940374848344
44131,0,0.4,602.8550495923329
44132,0,0.29,718.7392321319988
44133,0,0.19,720.5090521981668
44134,0,0.01,809.4988064833356
44135,0,0.11,795.6551859716674
44136,0,0.0,828.8998456963345
44137,0,0.01,847.3759099728356
44138,0,0.18,300.0
44139,0,0.08,756.3648659958337
44140,0,0.05,300.0
44141,0,0.02,300.0
44142,0,0.01,797.2314233418332
44143,0,0.04,776.369934031835
44144,0,0.01,807.4609405389998
44145,0,0.17,715.379147110834
44146,0,0.41,712.8118437263319
44147,0,0.1,706.9100844018317
44148,0,0.01,821.8126415818319
44149,0,0.4,707.3248551791656
44150,0,0.0,806.8454184293332
44151,0,0.0,847.2111539048311
44152,0,0.0,827.0855222014993
44153,0,0.01,803.7960761681667
44154,0,0.06,769.5883735631661
44155,0,0.0,766.9760913395006
44156,0,0.07,723.904588821334
44157,0,0.1,750.0000093649953
44158,0,0.01,833.0784648705023
44159,0,0.0,835.6399898770001
44160,0,0.01,821.0093248796642
44161,0,0.0,792.716227399834
44162,0,0.01,827.1031352028317
44163,0,0.03,738.217353268666
44164,0,0.01,806.6772563559989
44165,0,0.18,714.5533659594992
44166,0,0.01,824.1740588199981
44167,0,0.07,831.9612281244977
44168,0,0.15,777.8423044316676
44169,0,0.01,804.0646139256669
44170,0,0.02,793.5357767053335
44171,0,0.0,825.7483430981658
44172,0,0.08,781.1643615694991
44173,0,0.01,833.0455796368323
44174,0,0.0,805.7427731976695
44175,0,0.02,808.9284040936674
44176,0,0.1,710.346529239166
44177,0,0.15,300.0
44178,0,0.01,818.715100893
44179,0,0.06,766.7157717101668
44180,0,0.01,787.4478176841671
44181,0,0.02,811.760110500667
44182,0,0.0,815.4854856419985
44183,0,0.02,779.1660436171667
44184,0,0.26,300.0
44185,0,0.05,808.3006135913338
44186,0,0.04,825.4737002996658
44187,0,0.03,822.2764773493316
44188,0,0.03,833.6876200064195
44189,0,0.23,300.0
44190,0,0.21,718.7096517383347
44191,0,0.1,779.0688336155006
44192,0,0.08,763.0791017724997
44193,0,0.13,300.0
44194,0,0.36,686.7625707244993
44195,0,0.01,820.6148394773315
44196,0,0.06,740.7044302643343
44197,0,0.06,790.7080300766675
44198,0,0.11,300.0
44199,0,0.18,737.1520577219983
44200,0,0.08,300.0
44201,0,0.11,300.0
44202,0,0.0,835.4313361385019
44203,0,0.18,760.4279312170013
44204,1,0.81,300.0
44205,0,0.02,835.3150693180004
44206,0,0.05,792.3390019743327
44207,0,0.0,817.5399321439967
44208,0,0.0,837.6836294975027
44209,0,0.02,829.3159673558341
44210,0,0.02,798.5079033944995
44211,0,0.0,846.5593493288361
44212,0,0.03,754.0186202044991
44213,0,0.0,799.8764293253303
44214,0,0.0,849.5460892741686
44215,0,0.08,787.3261196121658
44216,0,0.13,800.6819056569994
44217,0,0.0,835.1198270046659
44218,0,0.28,691.0028686086661
44219,0,0.0,819.1171699431652
44220,0,0.03,744.7287029481673
44221,0,0.0,807.8608829495007
44222,0,0.06,813.690923013332
44223,0,0.02,743.6128046968325
44224,0,0.09,739.8243018226677
44225,0,0.11,300.0
44226,0,0.14,728.8009089806659
44227,0,0.0,836.8445337206663
44228,0,0.0,833.7362542129995
44229,0,0.2,772.7424860153353
44230,0,0.0,828.1851146648319
44231,0,0.06,300.0
44232,0,0.37,697.359304518835
44233,1,0.69,300.0
44234,0,0.0,806.5259350995009
44235,0,0.09,745.551187643165
44236,0,0.0,833.0595304378324
44237,0,0.0,827.2716052153319
44238,0,0.05,733.9395074283328
44239,0,0.07,782.4030823198349
44240,0,0.0,831.2022964874986
44241,0,0.15,734.0391136861667
44242,0,0.0,836.2875024701658
44243,0,0.03,810.4936929726665
44244,0,0.11,736.7004556773345
44245,0,0.30833333333333335,750.0000093649953
44246,0,0.0,833.7061961974994
44247,0,0.11,300.0
44248,0,0.1,768.3232405884997
44249,0,0.13,796.9002795389995
44250,0,0.0,834.2258944829985
44251,0,0.04,300.0
44252,0,0.1,747.1750527016652
44253,0,0.46199999999999997,750.0000093649953
44254,0,0.13,722.9761732313344
44255,0,0.0,846.1471748651677
44256,0,0.0,828.0347427123339
44257,0,0.41,667.0864350033327
44258,0,0.0,848.8024172549319
44259,0,0.12,719.1208546020018
44260,0,0.02,749.9811389263443
44261,0,0.02,816.6299854158334
44262,0,0.02,843.1850163636661
44263,0,0.07,738.1085509886642
44264,0,0.1,300.0
44265,0,0.0,835.4378942903323
44266,1,0.58,300.0
44267,0,0.0,838.7906908149994
44268,1,0.59,300.0
44269,0,0.0,821.288762790333
44270,0,0.0,841.645913689498
44271,0,0.24,719.9084157398364
44272,0,0.0,819.2625937271649
44273,0,0.33,725.9844221423344
44274,0,0.0,849.0517816464959
44275,0,0.06,748.9416422876667
44276,0,0.24,756.2738217958345
44277,0,0.03,791.5427319063347
44278,0,0.2,719.644997099834
44279,0,0.39,300.0
44280,0,0.1,300.0
44281,0,0.23,737.0614642994997
44282,0,0.29,658.4651719623337
44283,0,0.11,747.0126333779994
44284,0,0.12,300.0
44285,0,0.05,300.0
44286,0,0.13,300.0
44287,1,0.57,564.6223443894997
44288,0,0.08,740.9299598685006
44289,1,0.71,616.0049541146659
44290,0,0.01,813.3850390280003
44291,0,0.14,300.0
44292,0,0.03,813.106652580667
44293,1,0.63,300.0
44294,0,0.0,827.8774573379999
44295,0,0.01,802.6592711180006
44296,0,0.01,787.0260187616678
44297,0,0.06,776.3744008211683
44298,0,0.05,767.7081427141651
44299,0,0.0,825.1883957756683
44300,0,0.04,748.6339924466679
44301,0,0.08,300.0
44302,0,0.11,300.0
44303,0,0.0,844.1605441393351
44304,0,0.05,759.9333869891666
44305,0,0.23,768.2772827986684
44306,0,0.39,643.673082149335
44307,0,0.01,818.2140895466665
44308,0,0.05,802.4015720245012
44309,0,0.0,817.3679339658307
44310,0,0.17,741.5886638019985
44311,0,0.0,447.63221033766683
44312,0,0.01,822.3764672704991
44313,0,0.14,753.4396441364997
44314,0,0.0,750.0000093649953
44315,0,0.05,818.6033785596659
44316,0,0.0,839.632755249001
44317,0,0.02,775.0000385719978
44318,0,0.17,300.0
44319,0,0.01,847.3079064023322
44320,0,0.03,300.0
44321,0,0.13,300.0
44322,0,0.01,840.3625120211659
44323,1,0.72,300.0
44324,0,0.06,742.5844395118327
44325,0,0.08,755.7094281015022
44326,0,0.04,760.9398521176686
44327,0,0.0,828.6849452578333
44328,0,0.22,691.4452882916668
44329,0,0.01,843.7122717218322
44330,0,0.25,718.2333013451652
44331,0,0.03,755.0678520643334
44332,0,0.07,739.7259242898334
44333,0,0.0,838.8502963439985
44334,0,0.04,840.9914740510001
44335,0,0.14,740.7879383284999
44336,0,0.1,300.0
44337,0,0.28,699.1854689691664
44338,0,0.13,300.0
44339,0,0.01,828.7294650418336
44340,0,0.07,300.0
44341,0,0.05,743.9357100855021
44342,0,0.01,798.3459260663335
44343,0,0.01,839.3139102513353
44344,0,0.04,795.3744978564989
44345,1,0.63,574.827408096334
44346,0,0.13,771.4678980291659
44347,0,0.01,826.4918401400015
44348,0,0.0,300.0
44349,0,0.01,806.0844316136686
44350,0,0.06,847.4343098166664
44351,0,0.0,839.0155760976654
44352,0,0.11,741.156494830334
44353,0,0.01,814.9219937134975
44354,0,0.11,300.0
44355,0,0.04,797.8297622771672
44356,0,0.06,816.2938393336658
44357,0,0.18,300.0
44358,0,0.46,702.617946274667
44359,0,0.07,771.0356168588327
44360,0,0.0,846.9705829519985
44361,0,0.47,673.386835404333
44362,0,0.0,808.6576864853321
44363,0,0.04,796.8292803426656
44364,0,0.01,848.3591161386692
44365,0,0.0,839.3291810906676
44366,0,0.07,300.0
44367,0,0.0,837.5506382148354
44368,0,0.0,836.1772781133337
44369,0,0.13,300.0
44370,0,0.01,810.7555810281665
44371,0,0.0,300.0
44372,0,0.0,840.3639720016686
44373,0,0.01,834.1291107006664
44374,0,0.0,846.6231614471668
44375,0,0.01,746.3677726628313
44376,0,0.01,837.6029653644989
44377,0,0.1,300.0
44378,0,0.1,300.0
44379,0,0.07,300.0
44380,0,0.01,840.0981223978334
44381,0,0.05,809.7685363688317
44382,0,0.09,736.3965823083337
44383,0,0.08,775.4943847365006
44384,0,0.08,300.0
44385,0,0.02,830.0
44386,0,0.17,300.0
44387,0,0.01,811.8524682451676
44388,0,0.0,300.0
44389,0,0.0,825.3237126341672
44390,0,0.06,838.5103241650011
44391,0,0.04,662.087677832166
44392,0,0.0,830.7469860019978
44393,0,0.04,795.6136998976649
44394,0,0.06,300.0
44395,0,0.01,799.6335927566671
44396,0,0.0,741.7158287056666
44397,0,0.09,758.7982456411651
44398,0,0.0,796.1362829161666
44399,0,0.0,839.1107055533336
44400,0,0.0,818.2679782791672
44401,0,0.01,827.205580930166
44402,0,0.03,818.3600797476663
44403,0,0.25,789.8984077826633
44404,0,0.0,843.4598076251652
44405,0,0.15,817.3449231208333
44406,0,0.15,300.0
44407,0,0.34,717.1842216830008
44408,0,0.03,750.0000093649953
44409,0,0.07,833.8721534969986
44410,0,0.25,677.9497068000022
44411,0,0.03,814.0472027161668
44412,0,0.09,300.0
44413,0,0.04,849.9196753588486
44414,0,0.33,706.820566389666
44415,0,0.02,794.7555506363333
44416,0,0.12,300.0
44417,0,0.48,685.2059624466658
44418,0,0.0,845.595655710832
44419,0,0.13,300.0
44420,0,0.03,830.4199642623336
44421,0,0.0,841.0196722396686
44422,0,0.03,788.408430424834
44423,0,0.02,762.7395223508345
44424,0,0.1,798.3639741571664
44425,0,0.01,810.7771840548334
44426,0,0.0,833.2732032103328
44427,0,0.1,300.0
44428,0,0.04,718.6334122979978
44429,0,0.0,829.6475197286677
44430,0,0.05,842.2244174924987
44431,0,0.0,817.0785844689984
44432,0,0.11,775.4441088021645
44433,0,0.16,703.0710559859991
44434,0,0.04,752.4527942199991
44435,0,0.0,397.9319807588338
44436,0,0.17,767.7968525764995
44437,1,0.56,300.0
44438,0,0.13,300.0
44439,0,0.0,841.695580430334
44440,0,0.48,576.078108276333
44441,0,0.0,816.5627779536683
44442,0,0.0,838.4562766813341
44443,0,0.05,839.4662527338338
44444,0,0.02,816.401535579999
44445,0,0.08,300.0
44446,0,0.0,849.089856273165
44447,0,0.0,658.3716864663334
44448,0,0.17,730.000009999997
44449,0,0.01,849.8990641630023
44450,0,0.02,813.2609510578347
44451,0,0.04,825.4299749006672
44452,0,0.0,837.7931829268325
44453,0,0.02,827.3206652558355
44454,0,0.31,736.5834474495005
44455,0,0.17,300.0
44456,0,0.02,747.0806424566692
44457,0,0.0,840.5131581643515
44458,0,0.11,790.2404791488318
44459,0,0.19,729.400559240332
44460,0,0.08,300.0
44461,0,0.0,826.276686587001
44462,0,0.02,786.5207034938328
44463,0,0.05,300.0
44464,0,0.15,300.0
44465,0,0.0,749.6311592715002
44466,0,0.09,775.5233408995002
44467,0,0.01,834.365666711166
44468,0,0.16,677.7446838133326
44469,0,0.0,750.0000093649953
44470,0,0.05,825.6989703001669
44471,0,0.06,300.0
44472,0,0.01,752.0036616564996
44473,0,0.13,300.0
44474,0,0.01,821.3199750725013
44475,0,0.42,708.6902586759992
44476,0,0.07,300.0
44477,0,0.01,827.5626965620002
44478,0,0.1,300.0
44479,0,0.04,829.5263664830009
44480,0,0.1,300.0
44481,0,0.06,788.8026432248349
44482,0,0.0,849.033000153333
44483,0,0.32,695.6582576946665
44484,0,0.03,753.0431192180004
44485,0,0.0,824.9654095561681
44486,0,0.01,795.1301020356643
44487,0,0.01,822.1056040870005
44488,0,0.15,300.0
44489,0,0.11,650.7964371228322
44490,0,0.04,826.7805001666644
44491,0,0.0,842.7658182576672
44492,0,0.03,831.167822908498
44493,0,0.02,813.6842365986672
44494,0,0.03,760.6281869183332
44495,0,0.12,800.0266332191663
44496,0,0.04,758.9788818746646
44497,0,0.01,821.900327442
44498,0,0.01,798.1550978181698
44499,0,0.02,843.6210723958321
44500,0,0.03,794.4536690133341
44501,0,0.01,849.229225824999
44502,0,0.05,300.0
44503,0,0.01,841.3930966201656
44504,0,0.0,750.0000093649953
44505,0,0.01,765.2464131053345
44506,0,0.02,818.1240309005002
44507,0,0.01,826.4347106863315
44508,0,0.07,763.4517252725004
44509,0,0.01,833.0316185876666
44510,0,0.02,822.2576870074982
44511,0,0.0,841.1141057955004
44512,0,0.0,824.8442502808315
44513,0,0.01,834.5365825309971
44514,0,0.0,849.8701082789987
44515,0,0.01,846.8523819106659
44516,0,0.12,300.0
44517,0,0.0,778.2050175053344
44518,0,0.15,702.5461487391668
44519,0,0.06,795.7541000103306
44520,0,0.06,817.166977847997
44521,0,0.04,300.3980988538333
44522,0,0.48,649.3765859078337
44523,0,0.03,769.0837842400007
44524,0,0.01,847.9513062632495
44525,0,0.01,838.1732373138336
44526,0,0.07,832.0971626296651
44527,0,0.07,737.8624317546651
44528,0,0.0,843.1547389886674
44529,0,0.04,762.220191332668
44530,0,0.09,749.269109479999
44531,0,0.06,786.3435759416656
44532,0,0.35,700.9759269529991
44533,0,0.0,830.9749846393329
44534,0,0.18,807.186290100167
44535,0,0.27,786.903586003166
44536,0,0.11,300.0
44537,0,0.1,848.0436938831647
44538,0,0.14,300.0
44539,0,0.0,300.0
44540,0,0.0,830.8023396871653
44541,0,0.0,827.7203653946705
44542,0,0.0,844.1038706815004
44543,0,0.0,829.4062943351653
44544,0,0.02,812.4698176636667
44545,0,0.02,846.5452902679982
44546,0,0.0,817.4805115701648
44547,0,0.39,659.1670264368357
44548,0,0.01,829.7985730328317
44549,0,0.1,759.2524134633336
44550,0,0.01,781.0074914444986
44551,0,0.04,791.102560826668
44552,0,0.02,826.8055423415017
44553,0,0.09,300.0
44554,0,0.01,814.0530641211645
44555,0,0.06,300.0
44556,1,0.91,300.0
44557,0,0.01,812.103828339999
44558,0,0.11,300.0
44559,1,0.6,690.2417040184998
44560,0,0.33,300.0
44561,0,0.0,845.5205334901683
44562,0,0.0,820.1784862893359
44563,0,0.08,300.0
44564,0,0.01,822.8659668109983
44565,0,0.11,300.0
44566,0,0.02,833.0119611038335
44567,0,0.47,300.0
44568,0,0.01,806.0029028441659
44569,0,0.09,750.497274807169
44570,0,0.19,300.0
44571,0,0.0,828.3244945568321
44572,0,0.12,300.0
44573,0,0.0,848.9184263033322
44574,0,0.16,300.0
44575,0,0.03,742.204442217841
44576,0,0.0,812.6230033039991
44577,0,0.01,786.0187308934999
44578,0,0.17,774.2743723471661
44579,0,0.11,720.0603017983339
44580,0,0.05,750.3705551981674
44581,0,0.13,300.0
44582,0,0.49,681.1373560603319
44583,0,0.15,300.0
44584,0,0.03,755.8495843198325
44585,1,0.59,498.07816032299996
44586,0,0.0,838.191113237334
44587,0,0.03,818.133014991667
44588,0,0.07,791.0206616189995
44589,1,0.58,636.0132155463338
44590,0,0.05,767.2886410565006
44591,0,0.01,847.6436137184993
44592,0,0.09,808.4004067691651
44593,0,0.05,728.5057130051655
44594,0,0.01,778.4794624263326
44595,0,0.03,832.4034047583349
44596,0,0.11,300.0
44597,0,0.48,668.8648057760007
44598,0,0.0,818.6427539734991
44599,1,0.52,622.0037048766658
44600,0,0.11,300.0
44601,0,0.0,839.177664979168
44602,1,0.51,685.5055107798336
44603,0,0.04,816.2344433715
44604,0,0.02,809.5418358779988
44605,0,0.13,300.0
44606,0,0.01,822.254062096834
44607,0,0.1,739.9992595108331
44608,0,0.01,839.7544973106676
44609,0,0.44,690.4558102663314
44610,0,0.0,832.8493203181663
44611,0,0.14,300.0
44612,0,0.37,660.4646751618325
44613,0,0.05,805.6206446501697
44614,0,0.0,808.6776630443329
44615,0,0.41,662.6505738720016
44616,0,0.1,300.0
44617,0,0.07,300.0
44618,0,0.11,747.7041219184981
44619,0,0.24,662.886421259832
44620,0,0.02,792.393100352165
44621,0,0.0,847.4672000361662
44622,0,0.06,752.1113494459993
44623,0,0.16,300.0
44624,0,0.01,775.2135418601656
44625,0,0.1,720.6426362281652
44626,0,0.0,820.549146118333
44627,0,0.02,826.5608616166683
44628,0,0.28,300.0
44629,0,0.48,300.0
44630,0,0.04,785.0635581268346
44631,0,0.07,819.4545588631671
44632,0,0.0,846.2317993348339
44633,0,0.04,824.4250157158332
44634,0,0.02,793.927653893668
44635,0,0.0,805.8894077416683
44636,0,0.01,763.4088185976682
44637,0,0.0,834.9370511433349
44638,0,0.0,830.104872036833
44639,0,0.0,839.0648808678355
44640,1,0.74,648.1641691538318
44641,0,0.0,847.7901143521659
44642,0,0.31,758.6263376195001
44643,0,0.0,746.6125716638323
44644,0,0.01,786.9754788978339
44645,0,0.07,771.7189334215007
44646,0,0.01,812.6177839546671
44647,0,0.07,300.0
44648,0,0.33366666666666667,750.0000093649953
44649,0,0.0,832.0680445145018
44650,0,0.05,300.0
44651,0,0.03,812.045536515668
44652,0,0.13,834.9379769214996
44653,0,0.01,826.0158733916664
44654,0,0.09,784.369274959
44655,0,0.04,747.6753216846662
44656,0,0.13,300.0
44657,0,0.0,835.913537676167
44658,0,0.31,300.0
44659,0,0.05,739.6795545308331
44660,0,0.07,300.0
44661,0,0.03,801.2512604605002
44662,0,0.11,300.0
44663,0,0.07,760.028574310166
44664,0,0.02,783.298127195333
44665,0,0.08,750.0000093649953
44666,0,0.03,754.2746560704998
44667,0,0.0,821.0377602099993
44668,0,0.28,300.0
44669,1,0.55,655.6075188078304
44670,1,0.68,567.3476721125007
44671,0,0.0,777.6086074648321
44672,0,0.25,720.0000093657567
44673,0,0.17,715.5136281019992
44674,0,0.12,300.0
44675,0,0.47,666.230165526333
44676,0,0.0,824.857714106165
44677,0,0.11,735.6770399638323
44678,0,0.02,828.907350384499
44679,0,0.08,781.6542910708342
44680,0,0.13,718.5166727783334
44681,0,0.2,750.0000093649953
44682,0,0.01,829.4263570090003
44683,0,0.33,639.5665646778326
44684,0,0.01,788.490661902335
44685,0,0.03,838.7825653759984
44686,0,0.04,300.0
44687,0,0.09,709.0967701058348
44688,0,0.02,760.0944348283346
44689,0,0.0,821.6032005655004
44690,0,0.0,839.3495674716663
44691,0,0.18,300.0
44692,0,0.0,849.8560966011679
44693,0,0.13,300.0
44694,0,0.39,760.942239358331
44695,0,0.01,795.6796071881654
44696,0,0.07,805.1371399654986
44697,0,0.0,850.0
44698,0,0.01,808.2972098061664
44699,0,0.08,724.5152516868344
44700,0,0.01,848.619206477002
44701,0,0.35,300.0
44702,0,0.0,826.9014662793352
44703,0,0.01,819.2082821146671
44704,0,0.04,758.8056253623345
44705,0,0.14,300.0
44706,0,0.01,811.1029339143342
44707,0,0.0,840.6461498036651
44708,0,0.01,722.9088898429998
44709,0,0.0,835.3105610884987
44710,0,0.01,830.622224540832
44711,0,0.01,809.130453053665
44712,0,0.03,806.4549292069183
44713,0,0.0,833.2945367204991
44714,0,0.03,845.4444890889994
44715,0,0.01,846.3533348446659
44716,0,0.08,832.1037731416678
44717,0,0.02,729.4293209709989
44718,0,0.12,814.1781035941663
44719,0,0.01,751.2141633028313
44720,0,0.04,780.2623855896657
44721,0,0.02,837.1247718665009
44722,0,0.0,838.713220964001
44723,0,0.05,775.2020904958312
44724,0,0.04,731.7914428813353
44725,0,0.14,300.0
44726,0,0.02,806.3625425785003
44727,0,0.02,812.9720337989997
44728,0,0.08,727.1371965118353
44729,0,0.26,300.0
44730,0,0.0,842.1621488353325
44731,0,0.0,833.7773774145016
44732,0,0.04,769.296480003666
44733,0,0.03,827.4497677864995
44734,0,0.28,796.9527153593316
44735,0,0.02,797.4235784101686
44736,0,0.12,300.0
44737,0,0.11,806.7775684701681
44738,0,0.04,775.8953456983315
44739,0,0.09,300.0
44740,0,0.0,649.3307205351667
44741,0,0.04,736.4106287971669
44742,0,0.0,833.214062201667
44743,0,0.0,821.7297807176657
44744,1,0.61,300.0
44745,0,0.01,821.337402256499
44746,0,0.02,807.0215639206643
44747,0,0.05,793.0314637346665
44748,0,0.01,838.148316974
44749,0,0.03,739.2133055433329
44750,0,0.01,825.0814782060006
44751,0,0.02,821.5651319098324
44752,0,0.0,300.0
44753,0,0.0,836.7358623006679
44754,0,0.02,300.0
44755,0,0.0,803.3661372678347
44756,0,0.16,680.7827002163333
44757,1,0.66,550.213527326167
44758,0,0.0,807.4914484209995
44759,0,0.05,802.8114850600005
44760,0,0.28,695.0874358104996
44761,0,0.08,720.4334537540005
44762,0,0.0,838.7655953209982
44763,0,0.01,839.1564785406663
44764,0,0.0,848.7972937871683
44765,0,0.12,774.9452510124985
44766,0,0.02,300.0
44767,0,0.02,829.2862766852218
44768,0,0.08,728.087833556335
44769,0,0.13,661.568926762834
44770,0,0.02,813.596246348668
44771,0,0.0,833.9804360046674
44772,0,0.27,682.2039530676668
44773,0,0.0,830.2850401836666
44774,0,0.03,796.5235651065015
44775,0,0.02,832.7824142808323
44776,0,0.2,755.3266246131676
44777,0,0.04,760.5024813880009
44778,0,0.01,837.9270106143321
44779,0,0.0,817.6854845688324
44780,0,0.13,725.6802006151664
44781,0,0.37,782.0812299031672
44782,0,0.01,848.1056510250005
44783,0,0.1,300.0
44784,0,0.01,813.8464078646698
44785,0,0.0,835.1270714243345
44786,0,0.01,846.2707717508353
44787,0,0.01,811.9170238686673
44788,0,0.03,770.8999078468337
44789,0,0.0,827.1998512624996
44790,0,0.1,757.3212900343327
44791,0,0.02,848.0847155480021
44792,0,0.05,763.2013897321654
44793,0,0.15,300.0
44794,0,0.0,825.2061148096655
44795,0,0.07,739.001481148999
44796,0,0.0,846.7749855573334
44797,1,0.54,654.3906754229992
44798,0,0.02,766.2332828618333
44799,0,0.01,795.0205153238345
44800,0,0.01,826.6584774946668
44801,0,0.4,300.0
44802,0,0.0,819.0022023364993
44803,0,0.07,782.0785686971673
44804,0,0.29,688.1296005973325
44805,0,0.0,825.567449442665
44806,0,0.16,300.0
44807,0,0.11,300.0
44808,0,0.05,816.2343884133331
44809,0,0.02,803.0542815996661
44810,0,0.02,823.6809682966685
44811,0,0.0,830.7992294175003
44812,0,0.0,829.2955144579996
44813,0,0.0,831.6741346974987
44814,0,0.15,300.0
44815,0,0.0,835.8252208813325
44816,0,0.12,300.0
44817,0,0.03,300.0
44818,0,0.05,754.9770537136669
44819,0,0.08866666666666667,750.0000093649953
44820,0,0.0,776.4503187938344
44821,0,0.12,300.0
44822,0,0.01,848.5987787403336
44823,0,0.0,823.4685003446682
44824,0,0.03,846.3295358893332
44825,0,0.09,300.0
44826,0,0.0,791.4051843958005
44827,0,0.15,743.9601758956652
44828,0,0.38,747.3115554841661
44829,0,0.08,818.0909085231688
44830,0,0.1,300.0
44831,1,0.59,640.0615870859998
44832,0,0.0,844.5062277728346
44833,0,0.05,738.948168854666
44834,0,0.03,792.4382564821674
44835,0,0.2,708.0573520616643
44836,0,0.0,841.5650257546641
44837,0,0.04,847.208057945334
44838,0,0.02,300.0
44839,0,0.04,830.9579516263314
44840,0,0.01,811.4607703264988
44841,1,0.66,617.0634607281671
44842,0,0.13,783.5156979428326
44843,0,0.0,839.8465322811659
44844,0,0.02,834.0800612666685
44845,0,0.02,744.023211968499
44846,0,0.0,833.7005857078353
44847,0,0.01,781.5454693006666
44848,0,0.09,790.0526633099998
44849,0,0.04,772.9222479458309
44850,0,0.02,747.198014577333
44851,0,0.14,300.0
44852,0,0.02,783.5158295678317
44853,0,0.03,780.7418733026658
44854,0,0.0,841.9071225983373
44855,0,0.0,805.960810592998
44856,0,0.01,836.6645968096659
44857,0,0.11,764.9554932120004
44858,0,0.04,810.5638322336675
44859,0,0.03,779.2297834686656
44860,0,0.17,690.0941013525002
44861,0,0.0,832.8339911394991
44862,0,0.0,832.265461215499
44863,0,0.08,300.0
44864,1,0.54,676.0888232389998
44865,0,0.1,724.302535825502
44866,0,0.0,838.1868520340007
44867,0,0.02,781.5353017381663
44868,0,0.12,300.0
44869,0,0.11,300.0
44870,0,0.01,798.0356482483364
44871,0,0.48,725.5858721871682
44872,0,0.11,300.0
44873,0,0.02,827.6254736771651
44874,0,0.0,823.1874485443326
44875,0,0.15,300.0
44876,0,0.15,795.3501174286653
44877,0,0.0,834.9716581236697
44878,0,0.06,795.3369018365004
44879,0,0.0,847.4027445340831
44880,0,0.0,350.05380416049866
44881,0,0.0,832.7014196509994
44882,0,0.0,829.1865776283346
44883,0,0.0,830.0636783635
44884,0,0.11,781.7872033723336
44885,0,0.0,848.6607453473358
44886,0,0.49,645.801483679666
44887,0,0.0,821.5863609555984
44888,0,0.26,300.0
44889,0,0.0,845.6126707305001
44890,0,0.0,835.7712987193343
44891,0,0.11,300.0
44892,0,0.09,799.6490803126683
44893,0,0.11,300.0
44894,0,0.01,825.2717139781664
44895,0,0.0,300.0
44896,0,0.0,837.4649989988343
44897,0,0.05,809.6030579626665
44898,0,0.0,842.1728835216659
44899,0,0.0,841.1384256353329
44900,0,0.0,850.0
44901,0,0.0,840.9212438476667
44902,0,0.09,300.0
44903,0,0.0,812.5599051716673
44904,0,0.0,823.1544051936661
44905,0,0.0,839.5017132084998
44906,0,0.24,737.3900950700009
44907,0,0.01,839.5545805978335
44908,0,0.04,755.5160254456661
44909,0,0.17,707.4466956839992
44910,0,0.03,727.1370986131653
44911,0,0.0,841.9502212941684
44912,0,0.0,827.3554228136665
44913,0,0.01,811.4550828756669
44914,0,0.05,811.9040972159997
44915,0,0.01,836.0116240989348
44916,0,0.01,830.5063079024995
44917,0,0.01,840.5538354766657
44918,0,0.08,304.4931358610041
44919,0,0.09,753.7689192753357
44920,0,0.33,715.8731326699997
44921,0,0.0,849.552729876503
44922,0,0.0,849.0927944180007
44923,0,0.0,836.8835872905015
44924,0,0.42,707.0375584149994
44925,0,0.0,840.3209860913329
44926,0,0.07,300.0
44927,0,0.02,848.423784475501
44928,0,0.01,832.8699683346643
44929,0,0.06,770.2012266265003
44930,0,0.12,300.0
44931,0,0.03,729.8772681326668
44932,0,0.01,836.497811660834
